sample_id,domain,split,speckle_path,phase_path,pair_method,class_id,group_id,speckle_sha256,phase_sha256,phase_phash
fashion_train_00004_000088,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00004.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00004.png,normalized_key,,f2ae77f4e71686cdf8f8f7e8a22a68e07e01f4119ea4dfa734b812c814e9b68c,22c810d0fbcb69f9ebaeaadcc5aa02ffbb70fbd18c39ead320611e7115d3b0ba,f2ae77f4e71686cdf8f8f7e8a22a68e07e01f4119ea4dfa734b812c814e9b68c,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00005_000089,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00005.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00005.png,normalized_key,,785b5c9d441c4849e592e220d870046b22a6271aeb1063d7a24142cce3676cdd,3ff58526eaa32efe0a1c86888eeac52e2beb1966f76ec623222668d7171542a2,785b5c9d441c4849e592e220d870046b22a6271aeb1063d7a24142cce3676cdd,00000000018003c00ff01ff83ffc3ffc1fc81fc01ff00ff00ff00ff003c00000
fashion_train_00006_000090,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00006.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00006.png,normalized_key,,c52f969c455d034d20cb5ca0aadcc3555dfad49dea8146a58b4887634c389f83,7f87c481632d64607fe3bc400049d060a7bc4744ef0d792be2034585934ecce6,c52f969c455d034d20cb5ca0aadcc3555dfad49dea8146a58b4887634c389f83,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00007_000091,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00007.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00007.png,normalized_key,,e9ea17a82873b30a0e3458b6c5c353b4173aa5b883efd1677d46d021541ac85c,5f6746fee9799680e38f043a4737e2903db2f2c199b1f27e954094ac9261136b,e9ea17a82873b30a0e3458b6c5c353b4173aa5b883efd1677d46d021541ac85c,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00008_000092,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00008.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00008.png,normalized_key,,b9f1123f030a33a01cfa49fcb2ed9567a803e02060fe6da3a18183a00389d82b,193aa622ad8e68e799ef99dfe8187b41d2e1d78f226eeedfcd5483220540e41b,b9f1123f030a33a01cfa49fcb2ed9567a803e02060fe6da3a18183a00389d82b,00000000018003c00ff01ff83ffc3ffc1ff807f803f803f007f00ff003c00000
fashion_train_00009_000093,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00009.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00009.png,normalized_key,,c1efc2a804a3ce614d13dd7b357f1b80b3f9b1e043234d6bd323150578cd8243,817fc79741134a0098b8162d700e877eeb791cc749b75de729500964f688a030,c1efc2a804a3ce614d13dd7b357f1b80b3f9b1e043234d6bd323150578cd8243,0000000001800fc01ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00010_000094,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00010.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00010.png,normalized_key,,2ea4f898f06087119fd99abfd1643e8dd3c9a8e2d36a7631c366b8dd5ddad565,42934478eea056e5f98ca58635d9309c6c966ad38224cd67bf167ed5aef70cc2,2ea4f898f06087119fd99abfd1643e8dd3c9a8e2d36a7631c366b8dd5ddad565,00000000018003c00ff01ff83ffc1f7c1f781ff81ff80ff00ff00ff000000000
fashion_train_00011_000095,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00011.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00011.png,normalized_key,,0a76248e5eb2df5f536afc2aee24b47d5fb39611662c61470628b00c949e040a,4ea65e4f91a142bd45330439212e9b210248d2d77dd33fb3bc1d26dbf7380beb,0a76248e5eb2df5f536afc2aee24b47d5fb39611662c61470628b00c949e040a,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00012_000096,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00012.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00012.png,normalized_key,,344ea92664dcbea462f5fa32bb1b6a6852815d3a04c698ca8dc4c8c6c0f718b9,69aeaf22da543cc131953c6bb9be79a72e017e647638005038911cd232eaea61,344ea92664dcbea462f5fa32bb1b6a6852815d3a04c698ca8dc4c8c6c0f718b9,0000000001800fc00ff01ff83ffc3f7c1ff81ff81ff80ff00ff00ff000000000
fashion_train_00013_000097,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00013.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00013.png,normalized_key,,e7cf7a56cc0528080742d1e6b4570e4b104044b288ac2d5e573084fa45ad24d1,31805c8acf78145a083c5ceef30fc58a0ca5eff6312337a9389aa9c53decbb1b,e7cf7a56cc0528080742d1e6b4570e4b104044b288ac2d5e573084fa45ad24d1,00000000018003c00ff01cf83cfc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00014_000098,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00014.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00014.png,normalized_key,,3ace2e438e4ce9e461465ca0bb3f9901cf67f0cd784a16b4b2ca4fd124e27610,52bfe1afc95908d03d7eb751f47f0f987e9a1a9219c6d107b597ed6a79a9b9d2,3ace2e438e4ce9e461465ca0bb3f9901cf67f0cd784a16b4b2ca4fd124e27610,00000000008003c00ff01ff83ffc3ffc1fe81ff81ff80ff80ff00ff000000000
fashion_train_00015_000099,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00015.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00015.png,normalized_key,,787480f6d36f98a1b616ffae4783a34e0224d1ea42d7204d3da2ea760f29b702,f9e41094b528aae73829cfac83be74584f06aac24a4862848612063d3319bd2b,787480f6d36f98a1b616ffae4783a34e0224d1ea42d7204d3da2ea760f29b702,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00016_000100,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00016.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00016.png,normalized_key,,5cdb22a541689d905cd9ce87bf1e2b5532ea104d6abfd2756bab501b9546b5e2,01b0bb1516d25ddb40a29931c054fca93f31f8c87d52cc0afe28d41b22a91811,5cdb22a541689d905cd9ce87bf1e2b5532ea104d6abfd2756bab501b9546b5e2,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00017_000101,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00017.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00017.png,normalized_key,,1e857b86065fcf784fc82497a96d8a81022af4959a2a5f443996b0051e35505f,c01575900997e6bb23546a524852219bf4239c213104b1b302b70d23b843fb44,1e857b86065fcf784fc82497a96d8a81022af4959a2a5f443996b0051e35505f,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00018_000102,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00018.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00018.png,normalized_key,,6467766ea2ff5620e0b0a974f442f89c496875c90e39d959103f0500029ae8ce,e470b20241a9415ff86b5f15b2887a7d5fad15043a157ec38e75a97651f99b0a,6467766ea2ff5620e0b0a974f442f89c496875c90e39d959103f0500029ae8ce,00000000008003c00ff01ff83ffc1ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00019_000103,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00019.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00019.png,normalized_key,,2ff1043d08a8a0a39b94704f07d2ffe4ef53e3aa7b5097200fd7a7bc3d615b2e,3e1f2ee8fe8c269e36fd8727c6d514997368b64f2407e42157221fbb31d27df3,2ff1043d08a8a0a39b94704f07d2ffe4ef53e3aa7b5097200fd7a7bc3d615b2e,00000000000003c00ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00020_000104,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00020.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00020.png,normalized_key,,a4102abbd24be21a6e4298b727b7c5b2b99ea178ae7314a4bafdcb38ff50cd62,6dea02392a4dfa37580c54bf5cb158afcb5c036becd14868209edfc6831a8382,a4102abbd24be21a6e4298b727b7c5b2b99ea178ae7314a4bafdcb38ff50cd62,00000000018003c00fe01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00021_000105,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00021.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00021.png,normalized_key,,be407ec77182a55939a246e84025955f782bde73a586aebbdad302194f494105,31b72cf518fa3d8bd3686664da279144c327e7ffb542eab6a6e224e848158d36,be407ec77182a55939a246e84025955f782bde73a586aebbdad302194f494105,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00022_000106,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00022.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00022.png,normalized_key,,59f1e400ba39a171f44159d7e27c9fdc66ed305225b64d44a0b677f1988a87d7,9e0de8ee4709f47a42809bbd6ca3bb05bd705d096f3cac77f9e0090d0e66454a,59f1e400ba39a171f44159d7e27c9fdc66ed305225b64d44a0b677f1988a87d7,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff00ff00ff00ff002400000
fashion_train_00023_000107,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00023.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00023.png,normalized_key,,1246bf4db62bc61f409095d363cb48e5fc015ae7799b16612818045bfbb41a5e,1690cd87a76908ce0d5dd865a685091a3fa616cdd1df4a28de88367e07858bd9,1246bf4db62bc61f409095d363cb48e5fc015ae7799b16612818045bfbb41a5e,00000000008003e00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00024_000108,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00024.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00024.png,normalized_key,,dda0538a8f4cfb5c4279e5521b363c76d768ce58a57936a1cd19c733ed166a16,ba20ea93c443c2b3a6f4be57e737650171a3cced7a44cc8cd425e7a9aa2b9b85,dda0538a8f4cfb5c4279e5521b363c76d768ce58a57936a1cd19c733ed166a16,00000000018003c00ff01ff83ffc3ffc1ff81e781ef80ff00ff00ff003c00000
fashion_train_00025_000109,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00025.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00025.png,normalized_key,,7048821a818713054b2194af4553011d216752a415c68b4b3bd472218cc259a0,1209ec06ed9a02b57bf2c42104d94651f72081d13e5e004da84a00ffa9831d88,7048821a818713054b2194af4553011d216752a415c68b4b3bd472218cc259a0,000000001c003fc03ff01ff83ffc1ff81ff81ff81ff00ff00ff00fe000000000
fashion_train_00026_000110,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00026.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00026.png,normalized_key,,fe831ee950127b4fdc2a74f0e3e8e97044887812b8224eb0e3a05aeb59e0c01f,c298aedcf2d69400be6f9143fb535ef18cee20abce1544b37a9cc78384e2932d,fe831ee950127b4fdc2a74f0e3e8e97044887812b8224eb0e3a05aeb59e0c01f,00000000008003c00ff01ff83ffc1ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00027_000111,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00027.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00027.png,normalized_key,,12f51ef44ab7564725ebccde52e0a45d3d7e0adbda0801cd76f34c712e7fe485,9cfd3e19bf73540470c36eabd0d3aa02b245a7d84df4dcfea48a1ba56ff42e2b,12f51ef44ab7564725ebccde52e0a45d3d7e0adbda0801cd76f34c712e7fe485,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00028_000112,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00028.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00028.png,normalized_key,,a14d728215d220260fda83b8139fcc93d1396e7cdb868141149376e297d2dd5b,ffec32c63ff05b9696c897169eaa19857c9bc58109b346668cdd1968a36a3a2b,a14d728215d220260fda83b8139fcc93d1396e7cdb868141149376e297d2dd5b,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00029_000113,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00029.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00029.png,normalized_key,,bb2afe26cea166d55199015438e5c2c4d710a37563b19db5cfb3195c8ab35804,c3ae71b409a9a5182d06443d14959367ed2a43efb69d27b32b7cd7f194ea12d5,bb2afe26cea166d55199015438e5c2c4d710a37563b19db5cfb3195c8ab35804,00000000018003c00ff01ff83ffc3ffc1ff81ff81ef80ff00ff00ff003c00000
fashion_train_00030_000114,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00030.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00030.png,normalized_key,,c16f4e2ebbc6f7b269555eb09d454cd370ab82606f99da08f5d63362e3ac9ebd,8d5c9dc6533a743051025245c0512c7eacbd43e824c5c1d75c8529a5afee5bef,c16f4e2ebbc6f7b269555eb09d454cd370ab82606f99da08f5d63362e3ac9ebd,00000000018003c007f01ff83ffc3ff83ff83ff83ff81ff00ff00ff000000000
fashion_train_00031_000115,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00031.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00031.png,normalized_key,,67b28b519c289cd03c1cde10f4789817e952e777d239c2bdfc14809c9892729f,110c334bec1d5fff2c0fe0fe754f986527120602860bfda82c4d65296e0c3040,67b28b519c289cd03c1cde10f4789817e952e777d239c2bdfc14809c9892729f,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80f700ff00ff003c00000
fashion_train_00032_000116,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00032.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00032.png,normalized_key,,4aa7bd17b1336c1e0f9aa2003df1f93c2a8cd355e129b235e64fd672e66702ac,fb8651acf5858389ccaaeecd5e84d0c8f813e9f125fde091f3ef8f9fd139c011,4aa7bd17b1336c1e0f9aa2003df1f93c2a8cd355e129b235e64fd672e66702ac,00000000008003c00ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00033_000117,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00033.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00033.png,normalized_key,,b4f93bb3b3e607ffc6e1811a810f9f23e26829534ea52a2956bec4ade95de7b0,f93f39b314f10518bb51f5ce1e720330bfe2b72a21620362977341117407ad2a,b4f93bb3b3e607ffc6e1811a810f9f23e26829534ea52a2956bec4ade95de7b0,00000000018003c00ff01ff83ffc3ffc1ff81f781f780ff00ff00ff003c00000
fashion_train_00034_000118,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00034.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00034.png,normalized_key,,2bd4a1636a7845eecfa0722d78be9e740b8346326559c95fdc658e54dc6e62e3,f0caf3ff9b80a2f14a1c82922ff743740d4b1a7609110435444f5f1670ecdd32,2bd4a1636a7845eecfa0722d78be9e740b8346326559c95fdc658e54dc6e62e3,00000000018003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00035_000119,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00035.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00035.png,normalized_key,,3023352a18cfb1230c73edffa275aa7daf6e7a23f52df45f127d744a91a0a083,37f81a9fc66da9a538d14fce766b9db2dd701ed6b1d1b98f3065519fb4ea8ccd,3023352a18cfb1230c73edffa275aa7daf6e7a23f52df45f127d744a91a0a083,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00036_000120,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00036.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00036.png,normalized_key,,5026ebd9723488aeaba7d87d6bb7ba8778d88f4e3f85fc83b494a7b76a5a9994,8b744ab96dfdf17ee3d4dc46f341633f55784e7b71efbb2880ac8c7ba1fc6841,5026ebd9723488aeaba7d87d6bb7ba8778d88f4e3f85fc83b494a7b76a5a9994,00000000008003c00ff01ff83ffc3ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00037_000121,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00037.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00037.png,normalized_key,,d9352cb6e8562740b39cfc7c0e8ef77fb57f2bf823162e2b4de210a8e354e5bf,deed7f7a07e552ffdd5d468e21c7ae2ecfa65b54b2fb3ea46b141b413f2f3f5e,d9352cb6e8562740b39cfc7c0e8ef77fb57f2bf823162e2b4de210a8e354e5bf,00000000008003c00ff01ff83ffc3ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00038_000122,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00038.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00038.png,normalized_key,,079e50614e2a9b49617c208f87e971add39fa160d47d2f2a0fbce106c9232130,95511cc5133dbb8a4ec1c77caf52cb0361714c44d5cb3269a1c9282eb50a4c87,079e50614e2a9b49617c208f87e971add39fa160d47d2f2a0fbce106c9232130,00000000018003c007f01ff83ffc3ffc1ff81ff807f807f00ff00ff001800000
fashion_train_00039_000123,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00039.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00039.png,normalized_key,,090cd67384bac68928fb1ccb5b00050353d542917ea260c986128d709d59daaa,1cf9b5a2ec91900d144dc6669d1e01f7673626ce8a5fd1e1d82cb9e0ba57fa1d,090cd67384bac68928fb1ccb5b00050353d542917ea260c986128d709d59daaa,00000000018007c00ff01ff83ffc3ffc1ff81ff81ff81ff00ff00ff000000000
fashion_train_00040_000124,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00040.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00040.png,normalized_key,,ddb0dfdf4f54d52ff1570d24fee4f322d5a51d346319d401d43750d733fa3316,8bea7486175ae7ebec7120efabe805796f33d27f325afc15546386b51245b5b7,ddb0dfdf4f54d52ff1570d24fee4f322d5a51d346319d401d43750d733fa3316,00000000018003c00fc01fc83ffc3ffc1ff81ff81ff80ff00ff00ff003c00000
fashion_train_00041_000125,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00041.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00041.png,normalized_key,,e4d162453dcaf1405d3c33874fc520599fefa97a53427cbe2c96b62c60eaf704,9d198a86ce6a5b011fa308d78701f02aa8055f426c665e7cb6c5b8502bee905d,e4d162453dcaf1405d3c33874fc520599fefa97a53427cbe2c96b62c60eaf704,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00042_000126,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00042.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00042.png,normalized_key,,5f898dbe220b61f03c3e9028fd01109d1344a557e7e29ec0fe6a3bfb19383e57,c769f2e97eab02c90ba46c2b57fc968fdd89b27383d8feaad7b08f3079561845,5f898dbe220b61f03c3e9028fd01109d1344a557e7e29ec0fe6a3bfb19383e57,00000000018003c00ff01ff83ffc3ffc1ff81ff80ff80ff00ff00ff003c00000
fashion_train_00043_000127,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00043.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00043.png,normalized_key,,2e665931db602fbe3f7cc1681f104ec0c31898e7f7d7867ffa5aeed40facbd24,505efa4fa5558901b739c29b688dda6327b3e3bf0b887b6fd7349b230b86d973,2e665931db602fbe3f7cc1681f104ec0c31898e7f7d7867ffa5aeed40facbd24,00000000000003c007f01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00044_000128,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00044.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00044.png,normalized_key,,886226dd175ee1b29e70386af74c6436a2d18467f6b5f52a1a82066699b4b746,79267f832ee463ebfd88aeee51912f0f6eb46dde89c019d97fe71e59d297b206,886226dd175ee1b29e70386af74c6436a2d18467f6b5f52a1a82066699b4b746,00000000008003c00ff01ff83ffc3ffc1ff81ff81ff80ff00ff00ff000000000
fashion_train_00045_000129,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00045.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00045.png,normalized_key,,8dc52500a929c0abf93dddf2aeeb4a6d78b381964f64febf86a1aae7dfc87fb1,f537015f76e7801aa7874f94b0afd03b68b39e0174284d7bb4045c536ec3ed6c,8dc52500a929c0abf93dddf2aeeb4a6d78b381964f64febf86a1aae7dfc87fb1,00000000018003c00ff01ff83ffc1ff81ff81ff81ff80ff00ff00ff000000000
fashion_train_00046_000130,fashion,train,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\speckles\speckle_00046.png,E:\laser and photonics\MCF-QPI_项目\MCF_QPI_RVQTwin\data\smoke\raw\fashion\train\phases\phase_00046.png,normalized_key,,d5d750ac7cb34f0b97dccecc9ecb9d0fb9ab01b99e5399af456426674a5fe41b,5cd5eea32be5086147624b19ddeccbbf7abf105ae020c61a900d27922beb5e41,d5d750ac7cb34f0b97dccecc9ecb9d0fb9ab01b99e5399af456426674a5fe41b,00000000018003c00ff01ff83ffc3ff81ff81ff81ff80ff00ff00ff003c00000
